ICD1_Iris,中文診斷
C851,腸道B細胞淋巴癌
C851,大B細胞惡性淋巴瘤
C851,b型淋巴癌
C851,瀰漫性B型淋巴瘤
C851,巨型B細胞淋巴癌
C851,原發性縱膈腔大B細胞淋巴癌
C851,瀰漫性B細胞淋巴瘤
C851,B細胞淋巴瘤
C851,中樞神經B細胞淋巴癌
C851,瀰漫性B細胞淋巴癌
C851,腦部B細胞淋巴瘤
C851,升結腸惡性B細胞淋巴瘤
C851,B細胞惡性淋巴癌
C851,胃部B細胞淋巴癌
C851,乙型細胞瘤
C851,腦B細胞淋巴癌
C851,EB病毒B細胞淋巴癌
C851,乙狀細胞淋巴瘤
C851,小腸B細胞淋巴癌
C851,胃部B細胞淋巴瘤
C851,惡性中樞神經B細胞淋巴瘤
C851,惡性B細胞淋巴癌
C859,淚腺惡性淋巴瘤
C859,縱膈腔惡性淋巴瘤
C859,肺惡性淋巴癌
C859,淋巴瘤化療
C859,前列腺淋巴癌
C859,縱膈腔淋巴癌
C859,縱膈腔淋巴瘤
C859,前中膈惡性淋巴瘤
C859,細胞淋巴癌
C859,骨盆腔惡性淋巴癌
C859,淋巴結惡性腫瘤
C859,淋巴瘤破裂
C859,淋巴腺贅瘤
C859,皮膚胸腺細胞淋巴瘤
C859,急性骨髓性淋巴病
C859,膽道惡性淋巴瘤
C859,淋巴管肉瘤
C859,腹膜內淋巴瘤
C859,急性骨髓性淋巴瘤
C859,多發性淋巴癌
C859,多發性淋巴瘤
C859,縱膈腔淋巴腺癌
C859,鼻咽淋巴瘤
C859,淋巴瘤
C859,淋巴腺癌
C859,淋巴瘤中樞神經系統侵犯
C859,淋巴癌
C859,淋巴腺腫瘤癌
C859,淋巴癌性腹水
C859,骨盆內淋巴結之其他淋巴瘤
C859,甲狀腺淋巴癌
C859,皮膚惡性淋巴瘤
C859,瀰漫性淋巴癌
C859,淋巴纖維惡性腫瘤
C859,未分化型大細胞淋巴癌
C859,淋巴纖維癌
C859,腎臟惡性淋巴癌
C859,鼻咽淋巴癌
C859,心包膜淋巴癌
C859,胸椎硬膜外惡性淋巴瘤
C859,骨盆腔淋巴腺癌
C859,皮膚淋巴癌
C859,腎臟淋巴瘤
C859,胰臟淋巴癌
C859,降結腸非霍金氏淋巴瘤
C859,急性淋巴病
C859,瀰漫性細胞淋巴癌
C859,淋巴癌多處增生
C859,多發性惡性淋巴瘤
C859,唾液腺淋巴瘤
C859,下肢淋巴結惡性肉瘤
C859,肺惡性淋巴瘤
C859,細胞淋巴瘤
C859,喉部淋巴癌
C859,淋巴癌性肋膜積液
C859,腹膜後淋巴癌
C859,骨盆淋巴瘤
C859,脊柱內惡性淋巴瘤
C859,鼻咽腔淋巴癌
C859,胰腺淋巴瘤
C859,惡性顎下淋巴腺腫
C859,腦部淋巴癌
C859,腦部淋巴瘤
C859,惡性轉移性淋巴瘤
C859,惡性轉移性淋巴節腺癌
C859,頭部淋巴瘤
C859,鼻腔惡性淋巴癌
C859,頭部淋巴腺癌
C859,腦部淋巴惡性腫瘤
C859,咽腔惡性淋巴瘤
C859,升結腸淋巴瘤
C859,腦惡性淋巴瘤
C859,腦惡性淋巴癌
C859,胃黏膜淋巴癌
C859,霍奇金氏症
C859,咽部淋巴癌
C859,腎上腺淋巴癌
C859,心臟淋巴瘤
C859,心臟淋巴癌
C859,鼻腔惡性淋巴瘤
C859,頭部淋巴惡性腫瘤
C859,惡性黏膜相關淋巴組織瘤
C859,鼻腔淋巴癌
C859,臉及頸部淋巴結之結節性淋巴瘤
C859,急性惡性淋巴瘤
C859,腦中樞淋巴瘤
C859,空腸淋巴癌
C859,鼻竇淋巴肉瘤
C859,脊椎淋巴瘤
C859,胸腔淋巴瘤
C859,大B細胞性淋巴肉瘤
C859,脾臟淋巴瘤
C859,脾臟淋巴癌
C859,頭部惡性淋巴瘤
C859,後腹腔淋巴癌
C859,惡性顱內淋巴癌
C859,空腸惡性淋巴癌
C859,後腹腔淋巴瘤
C859,手臂惡性淋巴瘤
C859,胸腔惡性細胞淋巴肉瘤
C859,後腹腔淋巴結惡性腫瘤
C859,胸腔內淋巴癌
C859,腦內淋巴癌
C859,腦部惡性淋巴癌
C859,腦部惡性淋巴瘤
C859,腦內淋巴瘤
C859,後腹腔惡性淋巴瘤
C859,胸腔內淋巴結節性淋巴瘤
C859,胸腔內淋巴結之淋巴肉瘤
C859,腎上腺惡性淋巴瘤
C859,扁桃腺淋巴癌
C859,脾惡性淋巴瘤
C859,惡性腦內淋巴瘤
C859,中膈腔惡性淋巴腫瘤
C859,鼻腔淋巴瘤
C859,腦室淋巴癌
C859,中樞系統惡性淋巴瘤
C859,腦基底核淋巴癌
C859,肝脾淋巴瘤
C859,肝脾惡性淋巴癌
C859,瀰漫性惡性淋巴瘤
C859,腹壁淋巴瘤
C859,第四期惡性淋巴瘤
C859,瀰漫性肝淋巴腫瘤
C859,眼內惡性淋巴瘤
C859,顳葉頂葉轉移性淋巴惡性腫瘤
C859,腦淋巴瘤
C859,小腦惡性淋巴瘤
C859,胃與十二指腸非霍奇金淋巴瘤
C859,變異型淋巴瘤
C859,急性骨髓淋巴癌
C859,乳房淋巴癌
C859,下肢淋巴癌
C859,急性骨髓性淋巴癌
C859,臉部淋巴瘤
C859,惡性腦淋巴瘤
C859,下肢淋巴瘤
C859,食道淋巴癌
C859,變異性淋巴瘤
C859,巨大細胞淋巴癌
C859,腦部非何杰金氏淋巴瘤
C859,腦淋巴癌
C859,迴腸瀰漫性細胞惡性淋巴癌
C859,鼻腔淋巴惡性腫瘤
C859,下頜惡性淋巴腫瘤
C859,耳下惡性淋巴瘤
C859,鼻惡性淋巴瘤
C859,大網膜淋巴癌
C859,腦部B細胞淋巴癌
C859,下咽淋巴癌
C859,轉移性淋巴癌
C859,病毒相關惡性淋巴腫
C859,鼻部惡性淋巴瘤
C859,囊腫性淋巴瘤
C859,巴氏淋巴瘤
C859,鼻部淋巴瘤
C859,腦細胞淋巴瘤
C859,穿孔性胃淋巴癌
C859,鼻型結節外NK/T 細胞淋巴瘤
C859,肝臟淋巴癌
C859,布克特氏淋巴癌
C859,迴腸淋巴癌
C859,眼淋巴癌
C859,巨細胞淋巴瘤
C859,惡性鼻淋巴瘤
C859,中樞系統淋巴癌
C859,頭臉及頸部淋巴結之其他淋巴瘤
C859,轉移性淋巴腺癌
C859,腹腔淋巴瘤
C859,硬膜外小細胞淋巴癌
C859,淋巴結肉瘤
C859,肝巨淋巴球細胞瘤
C859,腹內淋巴瘤
C859,腹內惡性淋巴瘤
C859,睪丸惡性淋巴瘤
C859,睪丸淋巴癌
C859,睪丸淋巴瘤
C859,原發性中樞神經系統淋巴癌
C859,原發性中樞神經系統淋巴瘤
C859,中樞神經淋巴惡性腫瘤
C859,"頭,臉及頸部淋巴結之其他淋巴癌"
C859,腋窩結節性淋巴瘤
C859,惡性中樞神經淋巴瘤
C859,骨髓性淋巴癌
C859,骨髓性淋巴瘤
C859,惡性小腸淋巴瘤
C859,顱內淋巴癌
C859,直腸淋巴癌
C859,上肢淋巴癌
C859,慢性支氣管淋巴癌
C859,節結性淋巴瘤
C859,上臂惡性淋巴癌
C859,上頜惡性淋巴癌
C859,盲腸淋巴瘤
C859,胃淋巴癌化療
C859,腋窩淋巴癌
C859,舌部惡性淋巴瘤
C859,舌部淋巴癌
C859,肝內急性淋巴癌
C859,胃淋巴癌
C859,上頷竇惡性淋巴癌
C859,舌基部惡性淋巴癌
C859,胃淋巴瘤
C859,骨髓移植後淋巴癌
C859,黏膜相關淋巴癌
C859,黏膜相關淋巴組織瘤
C859,骨髓淋巴癌
C859,舌根淋巴癌
C859,骨髓淋巴瘤
C859,惡性甲狀腺淋巴瘤
C859,盲腸淋巴癌
C859,腎淋巴瘤
C859,腎淋巴癌
C859,惡性淋巴瘤化療後
C859,消化道惡性淋巴瘤
C859,顱內惡性淋巴瘤
C859,急性淋巴瘤
C859,胰臟惡性淋巴瘤
C859,惡性淋巴瘤末期
C859,惡性淋巴瘤轉移
C859,惡性淋巴癌
C859,惡性淋巴癌移殖後
C859,小腸繫膜淋巴肉瘤
C859,惡性淋巴癌第四期
C859,惡性淋巴贅瘤
C859,轉移胸腔淋巴癌
C859,大腦惡性淋巴癌
C859,中樞神經惡性淋巴瘤
C859,全身性惡性淋巴瘤
C859,全身性惡性淋巴病
C859,惡性淋巴瘤
C859,中樞神經淋巴瘤
C859,惡性淋巴增生病變
C859,消化道淋巴癌
C859,大腦淋巴瘤
C859,直腸惡性淋巴瘤
C859,直腸惡性淋巴癌
C859,淋巴結惡性肥大細胞癌
C859,中樞神經淋巴癌
C859,惡性大腸淋巴癌
C859,惡性淋巴肉芽淋巴瘤
C859,惡性淋巴肉瘤
C859,惡性淋巴血管癌
C859,惡性淋巴病
C859,腹股溝淋巴瘤
C859,胃食道淋巴肉瘤
C859,急性淋巴瘤壞死
C859,腹股溝惡性淋巴瘤
C859,惡性淋巴腫瘤
C859,惡性淋巴腺腫瘤
C859,惡性淋巴腺瘤
C859,惡性淋巴腺癌
C859,腰部脊髓惡性淋巴肉瘤
C859,原發性肝淋巴瘤
C859,鎖骨下淋巴腺癌
C859,腸淋巴瘤
C859,腸淋巴癌
C859,血管內淋巴癌
C859,血管內惡性淋巴癌
C859,攝護腺淋巴癌
C859,"頭,臉及頸部淋巴結之未明性惡性腫瘤"
C859,慢性淋巴腺癌
C859,惡性胃淋巴肉瘤
C859,惡性胃淋巴瘤
C859,小腸淋巴腫瘤破裂
C859,小腸淋巴瘤
C859,惡性胃淋巴癌
C859,小腸淋巴癌
C859,腸系膜惡性淋巴瘤
C859,血管免疫球性淋巴瘤
C859,腸間膜淋巴肉瘤
C859,慢性淋巴瘤
C859,頸部結節性淋巴瘤
C859,腸系膜淋巴癌
C859,胃惡性淋巴瘤
C859,腸胃道淋巴瘤
C859,頸部淋巴癌
C859,頸部淋巴瘤
C859,惡性肺淋巴瘤
C859,腸胃道惡性淋巴瘤
C859,頸部惡性淋巴腫瘤
C859,胃惡性結節性淋巴腫瘤
C859,頸部惡性淋巴瘤
C859,胃惡性淋巴癌
C859,頸部淋巴腺贅瘤
C859,頸部淋巴腺癌
C859,惡性非何杰金氏淋巴瘤
C859,皮質腎上腺淋巴癌
C859,十二指腸淋巴瘤
C859,胃惡性淋巴瘤術後
C859,頸部惡性淋巴癌
C859,高度惡性淋巴瘤
C859,腸胃道淋巴癌
C859,胃惡性淋巴瘤穿孔
C859,瀰漫性淋巴瘤
C859,慢性淋巴癌
C859,腸道型淋巴癌
C859,"頭,臉及頸部淋巴結之其他淋巴瘤"
C859,慢性骨髓性淋巴癌
C859,腋下惡性淋巴瘤
C859,栗性下細胞淋巴癌
C859,頸淋巴腺癌
C859,腋下淋巴癌
C859,NK-T細胞淋巴癌
C859,腮腺惡性淋巴瘤
C859,NK-T細胞淋巴瘤
C859,NKIT細胞淋巴癌
C859,氣管內淋巴瘤
C859,十二指腸淋巴癌
C859,扁桃腺非何杰金氏淋巴癌
C859,顱內淋巴瘤
C859,原發性胃惡性淋巴癌
C859,肺淋巴癌
C859,肺淋巴瘤
C859,腸繫膜惡性淋巴瘤
C859,原發性淋巴瘤
C859,原發性淋巴癌
C859,慢性骨髓淋巴瘤
C859,胃部惡性淋巴瘤
C859,胃部淋巴惡性腫瘤
C859,中樞神經系統淋巴瘤
C859,中樞神經系統淋巴癌
C859,腸道淋巴瘤
C859,腸道惡性淋巴癌
C859,高惡性渡惡性淋巴瘤
C859,原發性腦部惡性淋巴瘤
C859,全身性淋巴癌
C859,小腸惡性淋巴腫瘤
C859,原發性腦淋巴瘤
C859,小腸惡性淋巴瘤
C859,小腸惡性淋巴癌
C859,小腸結腸惡性淋巴瘤
C859,中樞神經系統惡性淋巴瘤
C859,原發性週邊神經系統淋巴瘤
C859,額葉惡性淋巴瘤
C859,額葉惡性淋巴癌
C859,原發性腦部淋巴癌
C859,上肢結節性淋巴瘤
C859,急性淋巴癌
C859,肺部淋巴瘤
C859,多發中心性凱氏門症候群
C859,貝克氏淋巴瘤
C859,多部位淋巴瘤
C859,嗜血症候群淋巴癌
C859,多部位淋巴結之結節性淋巴瘤
C859,大腸惡性淋巴瘤
C859,壺腹旁淋巴癌
C859,多部位淋巴結之淋巴肉瘤
C859,胸椎惡性淋巴瘤
C859,頑固性惡性淋巴瘤
C859,多部位淋巴結之其他淋巴癌
C859,多部位淋巴結之其他淋巴瘤
C859,結節性淋巴瘤
C859,多部位淋巴結之其他名稱變異性淋巴瘤
C859,非何杰金氏T細胞淋巴瘤
C859,十二指腸惡性淋巴瘤
C859,縱隔腔惡性淋巴瘤
C859,淋巴及組織惡性腫瘤
C859,非何杰金氏白血病
C859,口腔底部惡性淋巴瘤
C859,淋巴母細胞淋巴瘤
C859,末端迴腸淋巴瘤
C859,淋巴肉瘤
C859,精索淋巴瘤
C859,大腸淋巴癌
C859,非何杰金氏病
C859,淋巴及組織細胞組織之其他惡性腫瘤
C859,大腸淋巴瘤
C859,主動脈旁淋巴結癌
C859,自然殺手細胞淋巴瘤
C859,神經淋巴瘤
C859,頭臉頸部淋巴腺癌
C859,骨頭淋巴癌
C859,腹腔內淋巴癌
C859,腹腔內淋巴腺惡性腫瘤
C859,腹腔內惡性淋巴瘤
C859,鼠蹊淋巴結惡性肉瘤
C859,腹腔內淋巴結之結節性淋巴瘤
C859,腹腔內淋巴結之其他淋巴瘤
C859,中縱隔腔淋巴癌
C859,非赫金氏淋巴瘤
C859,肺部淋巴癌
C859,口腔淋巴癌
C859,頭臉頸部淋巴瘤
C859,復發性中樞性淋巴癌
C859,鼠蹊部淋巴瘤
C859,非何杰氏淋巴瘤
C859,非霍奇金氏淋巴瘤
C859,表皮性淋巴癌
C859,非霍奇金氏淋巴癌
C859,結節性淋巴癌
C859,非霍奇金氏竇淋巴瘤
C859,非何杰氏淋巴癌
C859,頑固性惡性腦部淋巴癌
C859,非何杰氏惡性腫瘤
C859,自然殺手細胞淋巴癌
C859,非何杰氏淋巴病
C859,結腸淋巴瘤
C859,淋巴母細胞淋巴癌
C859,胃非何杰金氏淋巴瘤
C859,惡性腸道淋巴癌
C859,縱膈惡性淋巴瘤
C859,結節外實體器官之淋巴肉瘤
C859,腹部淋巴癌
C859,結節外實體器官之其他淋巴瘤
C859,結腸惡性淋巴癌
C859,腹腔結節性淋巴瘤
C859,淋巴組織之原發性惡性瘤
C859,淋巴組織惡性腫瘤
C859,腹部淋巴瘤
C859,胃腸道淋巴癌
C859,非何杰金氏淋巴癌
C859,非霍金氏淋巴癌
C859,非何杰金氏惡性淋巴瘤
C859,非何杰金淋巴瘤
C859,淋巴組織贅瘤
C859,腹部淋巴惡性瘤
C859,縱膈腔巨大惡性淋巴瘤
C859,後縱膈腔淋巴癌
C859,淋巴惡性腫瘤
C859,結節外實體器之淋巴瘤
C859,淋巴結外鼻腔型NK/T–細胞淋巴瘤
C859,原發中樞神經系統淋巴癌
C859,淋巴結多發性淋巴瘤
C859,膀胱惡性淋巴瘤
C859,鼠蹊溝淋巴瘤
C859,淋巴細胞惡性瘤
C859,腹腔內淋巴瘤
C859,結腸惡性淋巴瘤
C859,慢性淋巴性淋巴癌
C859,卵巢性淋巴瘤
C859,波吉氏淋巴瘤
C859,復發性淋巴瘤
C859,腹腔淋巴癌
C859,頑固性淋巴瘤
C859,腹腔惡性淋巴肉瘤
C859,結腸惡性淋巴瘤破裂
C859,中樞淋巴癌
C859,腹腔惡性淋巴癌
C859,惡性腸胃淋巴癌
C859,卵巢淋巴癌
C859,非何杰金氏淋巴瘤
C880,巨大球蛋白症
C880,瓦登斯狀巨球蛋白血症
C880,華氏巨蛋白血症
C880,巨球蛋白血症
C880,Waldenstrom氏巨球蛋白症
C880,華登特倫氏巨大蛋白血症
C880,漿細胞巨大蛋白症候群
C880,華氏巨蛋白球血症
C880,原發性巨球蛋白血症
C880,惡性巨大球蛋白血症
C880,華旬史壯氏巨球蛋白血症
C880,瓦登斯症氏大型蛋白症
C900,骨髓癌
C900,腰椎多發性骨髓瘤
C900,慢性骨髓瘤
C900,骨髓瘤
C900,脊椎骨髓癌
C900,多發性骨髓惡性腫瘤
C900,頑固性骨髓瘤
C900,漿細胞骨髓瘤
C900,多發性骨髓腫瘤
C900,多發性骨漿細胞瘤
C900,多發性惡性骨髓瘤
C900,多發性骨髓癌
C900,多發性惡性骨髓癌
C900,多發性骨髓瘤
C900,慢性骨髓癌
C900,原發性骨髓癌
C900,漿細胞骨髓癌
C900,漿細胞性骨髓瘤
C900,巨蛋白骨髓瘤
C900,惡性多發性骨髓癌
C900,急性骨髓性惡性腫瘤
C900,骨髓細胞瘤
C900,急性骨髓癌
C900,急性骨髓瘤
C900,轉移性骨髓瘤
C900,惡性骨髓瘤
C900,惡性多發性骨髓瘤
C900,骨髓內腺癌
C900,骨髓惡性腫瘤
C901,急性漿質細胞血癌
C901,腦疝漿細胞性白血病
C901,漿細胞白血病
C901,漿細胞性白血病
C902,膽管壺腹漿細胞瘤
C902,鼻漿細胞瘤
C902,漿細胞血癌
C902,多發性漿細胞瘤
C902,惡性漿細胞腫瘤
C902,孤立性漿細胞瘤
C902,漿細胞癌
C902,惡性漿細胞癌
C902,漿細胞惡性病變
C902,漿細胞惡性腫瘤
C902,漿細胞瘤
C910,急性淋巴胚球性白血病
C910,急性芽球性白血病
C910,急性B細胞淋巴性白血病
C910,急性淋巴血癌
C910,急性淋巴白血病
C910,淋巴芽球性白血病
C910,頑固性急性淋巴球白血病
C910,急性淋巴組織白血病
C910,急性淋巴細胞白血病
C910,急性淋巴腺性白血病
C910,b細胞急性淋巴球性白血病
C910,急性淋巴球性血癌
C910,急性淋巴性白血病
C910,急性淋巴細胞性血癌
C910,急性淋巴性白血病經異體髓移植
C910,急性小兒淋巴性白血病
C910,急性淋巴芽細胞白血病
C910,急性嬰兒型淋巴性白血病
C910,急性淋巴芽球性白血病轉移
C910,漿芽細胞白血癌
C910,急性淋巴芽球性白血病
C910,急性髓胚芽細胞性白血病
C910,急性淋巴性血癌
C910,急性淋巴球性白血病
C911,慢性淋巴細胞性白血病
C911,慢性淋巴性白血病
C911,慢性淋巴性血癌
C911,慢性淋巴球性細胞癌
C911,慢性淋巴母細胞白血病
C911,慢性B細胞淋巴性白血病
C911,慢性淋巴細胞白血病
C911,慢性淋巴球性白血病
C911,慢性淋巴球血症
C914,髮狀細胞白血病
C914,髮樣細胞白血病
C914,毛髮狀細胞白血病
C915,T細胞淋巴性白血病
C915,T細胞白血病
C915,高白血球數之T細胞急性淋巴球性白血病
C915,T細胞急性淋巴性白血病
C915,T細胞株急性淋巴母細胞白血病
C915,急性成人型T細胞白血病
C915,成人T細胞白血病
C915,T細胞淋巴球白血病
C915,成人型T細胞白血病
C915,成人T細胞淋巴癌
C915,成人T細胞淋巴性白血病
C915,急性T細胞淋巴性白血病
C915,慢性T細胞淋巴性白血病
C915,成人T細胞淋巴瘤
C919,淋巴細胞血癌
C919,淋巴性血癌
C919,淋巴性白血病
C919,惡性淋巴性白血病
C919,惡性淋巴球增生白血病
C919,成人淋巴血癌
C919,淋巴肉瘤性白血病
C919,淋巴球性白血病
C919,淋巴腺白血病
C920,急性髓細胞性白血病
C920,急性髓球性白血病
C920,抗藥性急性骨髓性白血病
C920,急性髓母性白血病
C920,急性髓細胞白血病
C920,急性骨髓血癌
C920,急性髓母細胞白血病
C920,急性骨髓性血癌
C920,急性骨髓性白血球疾病
C920,芽細胞胞漿性樹突狀細胞瘤
C920,急性骨髓性白血病
C920,頑固性急性骨髓性白血病
C920,急性骨髓球性白血病
C920,急性骨髓性白血癌
C920,急性脊髓白血症
C920,急性多發性骨髓母細胞血癌
C920,急性骨髓細胞性白血病
C920,急性髓性白血病
C920,頑固性急性骨髓球性白血病
C920,急性脊髓性白血病
C920,無療效性急性骨髓性白血病
C920,復發性急性骨髓性白血病
C920,急性髓母細胞性白血病
C920,續發性急性髓球性白血病
C920,急性骨髓白血病
C920,急性骨髓母細胞白血病
C921,慢性骨髓性顆粒白血病
C921,慢性骨髓性血癌
C921,慢性骨髓增生性白血病
C921,慢性骨髓性白血球過多症
C921,芽細胞危象
C921,非典型慢性骨髓性白血病
C921,慢性骨髓性血癌急性惡化
C921,慢性骨髓性白血病急性變化
C921,慢性脊髓性白血病
C921,慢性骨髓性白血病急性轉變
C921,加速期慢性骨髓性白血病
C921,幼年型慢性骨髓性白血病
C921,慢性骨髓球性白血病
C921,慢性骨髓細胞性白血病
C921,慢性骨髓性白血病急性發作
C921,慢性骨髓性白血病
C923,骨髓性肉瘤
C923,髓樣肉瘤
C923,轉移性惡性顆粒性肉瘤
C924,急性前骨髓性細胞癌
C924,急性前髓性白血病
C924,急性前骨髓細胞血癌
C924,急性前骨髓球性白血病
C924,急性前骨髓性白血病
C927,慢性骨髓單細胞白血病
C927,嗜伊紅球慢性血癌
C927,慢性單球性骨髓性白血病
C929,骨髓增生性白血症
C929,骨髓性血癌
C929,骨髓增生不能性白血病
C929,骨髓樣白血病
C929,脊髓白血病
C929,骨髓系白血球症候群
C929,惡性骨髓性白血病
C929,頑固型骨髓性白血病
C929,髓球性白血病
C929,骨髓芽球轉型
C929,骨髓性細胞血癌
C929,骨髓性白血病
C929,續發性骨髓性白血病
C930,急性單核細胞白血病
C930,急性單核球性骨髓性白血病
C930,急性單核球性白血病
C930,急性骨髓單核球性白血病
C930,急性單核母細胞性白血病
C931,慢性骨髓性單核球性白血病
C931,慢性骨髓單核球白血病
C931,慢性骨髓單核球性白血病
C931,慢性骨髓單核細胞性白血病
C931,慢性粒單核細胞白血病
C931,慢性單核性白血病
C931,慢性骨髓性白血單核球白血病
C931,慢性單核球性白血病
C931,慢性單核球血癌
C939,青少年骨髓單核細胞性白血病
C939,幼年型粒單核細胞白血病
C939,幼年型骨髓單核球血癌
C939,幼年型骨髓單核球性白血病
C942,急性巨核細胞性白血病
C942,巨大細胞性白血病
C942,巨大球型白血病
C942,惡性巨細胞肉芽腫瘤
C944,骨髓增生性癌
C944,急性骨髓纖維化
C944,惡性骨髓增生性腫瘤
C950,急性白血病
C950,急性白血球病變
C950,急性顆粒性白血病
C950,急性細胞性白血病
C950,急性白血症
C950,白血病急性發作
C950,急性細胞型未明白血病
C950,急性白血病轉變
C950,惡性芽細胞增生
C950,急性母細胞性白血病
C950,芽細胞增生
C950,芽細胞危症
C950,芽球過多症
C950,細胞型態不明之急性白血病
C950,芽球母細胞增多
C950,急性粒細胞白血病
C950,急性嬰兒型白血病
C950,亞急性血癌
C950,芽母細胞過多
C950,骨髓發育不良轉型至急性白血病
C950,急性非淋巴性白血病
C950,急性芽細胞轉化
C950,急性芽細胞危機
C950,急性殺手細胞白血病
